id,home.rushingTDs,home.passingTDs,home.kickReturnYards,home.kickReturnTDs,home.kickReturns,home.kickingPoints,home.interceptionYards,home.interceptionTDs,home.passesIntercepted,home.fumblesRecovered,home.totalFumbles,home.tacklesForLoss,home.defensiveTDs,home.tackles,home.sacks,home.qbHurries,home.passesDeflected,home.firstDowns,home.thirdDownEff,home.fourthDownEff,home.totalYards,home.netPassingYards,home.completionAttempts,home.yardsPerPass,home.rushingYards,home.rushingAttempts,home.yardsPerRushAttempt,home.totalPenaltiesYards,home.turnovers,home.fumblesLost,home.interceptions,home.possessionTime,away.rushingTDs,away.puntReturnYards,away.puntReturnTDs,away.puntReturns,away.passingTDs,away.kickReturnYards,away.kickReturnTDs,away.kickReturns,away.interceptionYards,away.interceptionTDs,away.passesIntercepted,away.fumblesRecovered,away.totalFumbles,away.tacklesForLoss,away.defensiveTDs,away.tackles,away.sacks,away.qbHurries,away.passesDeflected,away.firstDowns,away.thirdDownEff,away.fourthDownEff,away.totalYards,away.netPassingYards,away.completionAttempts,away.yardsPerPass,away.rushingYards,away.rushingAttempts,away.yardsPerRushAttempt,away.totalPenaltiesYards,away.turnovers,away.fumblesLost,away.interceptions,away.possessionTime,home.puntReturnYards,home.puntReturnTDs,home.puntReturns,away.kickingPoints
401112192,0,3,,,,12.0,3.0,0.0,2.0,1,,2.0,0.0,24.0,1.0,8.0,1.0,23,0.15384615384615385,0.6666666666666666,438,244,19-34,7.2,194,39,5.0,4-37,0,0,0,37:38,0.0,10.0,0.0,2.0,0.0,14.0,0.0,1.0,,,,0,1.0,6.0,0.0,47.0,1.0,0.0,2.0,5,0.14285714285714285,0.14285714285714285,125,47,10-27,1.7,78,22,3.5,7-61,3,1,2,22:22,11.0,0.0,2.0,
401112202,6,3,20.0,0.0,1.0,9.0,13.0,0.0,1.0,1,0.0,5.0,0.0,56.0,4.0,0.0,1.0,29,0.7333333333333333,0,650,296,21-38,7.8,354,45,7.9,5-30,1,0,1,32:07,0.0,15.0,0.0,1.0,3.0,118.0,0.0,7.0,0.0,0.0,1.0,0,2.0,5.0,0.0,47.0,1.0,0.0,4.0,18,0.4,0.4,400,330,28-41,8.0,70,29,2.4,6-35,2,1,1,27:53,,,,2.0
401112252,4,2,25.0,0.0,1.0,6.0,42.0,0.0,1.0,1,2.0,7.0,0.0,33.0,5.0,0.0,3.0,31,0.6363636363636364,0,508,238,22-27,8.8,270,46,5.9,2-25,0,0,0,31:21,0.0,,,,0.0,61.0,0.0,3.0,,,,0,2.0,5.0,0.0,49.0,1.0,0.0,1.0,13,0.21428571428571427,0.21428571428571427,273,166,13-23,7.2,107,34,3.1,10-78,2,1,1,28:39,28.0,0.0,4.0,0.0
401112223,3,0,70.0,0.0,3.0,6.0,20.0,0.0,1.0,2,4.0,2.0,0.0,26.0,1.0,0.0,0.0,23,0.5625,0.3333333333333333,340,232,20-31,7.5,108,45,2.4,9-58,3,3,0,28:25,3.0,12.0,0.0,1.0,0.0,,,,,,,3,3.0,5.0,0.0,47.0,4.0,1.0,1.0,15,0.3125,0.3125,243,43,2-5,8.6,200,61,3.3,8-78,3,2,1,31:35,-5.0,0.0,1.0,3.0
401110785,1,5,51.0,0.0,3.0,6.0,18.0,0.0,1.0,0,,5.0,0.0,90.0,6.0,4.0,6.0,27,0.4166666666666667,0,540,509,34-52,9.8,31,18,1.7,8-63,1,0,1,28:37,1.0,,,,2.0,20.0,0.0,1.0,0.0,0.0,1.0,0,2.0,6.0,0.0,78.0,0.0,1.0,10.0,23,0.4,0.4,491,420,31-48,8.8,71,27,2.6,13-100,1,0,1,31:23,8.0,0.0,2.0,4.0
401112146,1,0,28.0,0.0,2.0,11.0,52.0,1.0,1.0,4,4.0,7.0,1.0,36.0,4.0,14.0,1.0,16,0.4,0,285,275,21-31,8.9,10,29,0.3,4-34,3,1,2,30:45,0.0,7.0,0.0,2.0,4.0,163.0,0.0,5.0,29.0,0.0,2.0,2,6.0,12.0,0.0,31.0,5.0,8.0,2.0,21,0.5454545454545454,0.5454545454545454,357,227,24-35,6.5,130,35,3.7,9-98,3,2,1,29:15,,,,7.0
401112158,3,4,14.0,0.0,1.0,10.0,,,,0,,16.0,0.0,34.0,6.0,2.0,5.0,26,0.625,0,555,441,30-41,10.8,114,34,3.4,6-45,0,0,0,32:35,0.0,,,,0.0,,,,,,,0,,4.0,0.0,54.0,0.0,0.0,6.0,5,0.125,0.125,116,64,11-25,2.6,52,31,1.7,6-39,0,0,0,27:25,13.0,0.0,3.0,
401112268,5,3,0.0,0.0,1.0,11.0,39.0,0.0,1.0,0,1.0,6.0,0.0,28.0,1.0,1.0,4.0,37,0.8461538461538461,0,599,400,31-39,10.3,199,43,4.6,1-10,1,1,0,39:27,0.0,,,,0.0,40.0,0.0,2.0,,,,1,1.0,4.0,0.0,49.0,1.0,1.0,3.0,3,0.07142857142857142,0.07142857142857142,58,43,9-24,1.8,15,21,0.7,6-39,1,0,1,20:33,65.0,0.0,7.0,
401112239,2,2,54.0,0.0,1.0,10.0,0.0,0.0,1.0,2,2.0,7.0,0.0,46.0,6.0,1.0,2.0,22,0.35294117647058826,1.0,464,375,28-41,9.1,89,37,2.4,9-65,2,1,1,30:36,2.0,,,,2.0,,,,1.0,0.0,1.0,1,3.0,11.0,0.0,56.0,3.0,3.0,2.0,19,0.3333333333333333,0.3333333333333333,469,290,16-26,11.2,179,46,3.9,7-65,3,2,1,29:24,4.0,0.0,1.0,7.0
401112258,1,4,29.0,0.0,3.0,9.0,36.0,1.0,1.0,1,2.0,10.0,1.0,37.0,1.0,3.0,5.0,14,0.2222222222222222,1.0,357,279,16-22,12.7,78,24,3.3,3-25,1,1,0,17:28,0.0,11.0,0.0,1.0,1.0,,,,,,,1,1.0,7.0,0.0,28.0,3.0,0.0,1.0,22,0.43478260869565216,0.43478260869565216,429,245,16-32,7.7,184,58,3.2,8-78,2,1,1,42:32,22.0,0.0,1.0,7.0
401112213,3,3,48.0,0.0,3.0,15.0,0.0,0.0,2.0,1,1.0,6.0,0.0,43.0,3.0,4.0,7.0,31,0.7,0,582,331,24-33,10.0,251,34,7.4,2-20,2,1,1,28:09,0.0,,,,2.0,115.0,0.0,5.0,0.0,0.0,1.0,1,0.0,3.0,0.0,33.0,0.0,3.0,4.0,18,0.3125,0.3125,352,285,27-41,7.0,67,27,2.5,7-46,3,1,2,31:51,10.0,0.0,1.0,5.0
401112230,1,3,29.0,0.0,2.0,9.0,,,,6,2.0,8.0,0.0,46.0,4.0,2.0,6.0,21,0.25,1.0,345,288,24-35,8.2,57,27,2.1,6-45,2,0,2,26:19,3.0,0.0,0.0,1.0,2.0,75.0,0.0,3.0,2.0,0.0,2.0,0,10.0,5.0,0.0,36.0,4.0,0.0,5.0,24,0.6,0.6,380,234,16-23,10.2,146,52,2.8,7-65,3,3,0,33:41,,,,8.0
401112259,2,0,57.0,0.0,3.0,5.0,,,,0,2.0,10.0,0.0,92.0,3.0,10.0,4.0,17,0.3076923076923077,1.0,389,222,14-30,7.4,167,32,5.2,3-40,0,0,0,25:44,1.0,8.0,0.0,2.0,0.0,,,,,,,0,4.0,10.0,0.0,26.0,6.0,3.0,10.0,20,0.3125,0.3125,396,372,35-51,7.3,24,25,1.0,2-18,0,0,0,34:16,5.0,0.0,1.0,4.0
401112159,0,1,113.0,0.0,7.0,4.0,,,,2,4.0,6.0,0.0,92.0,2.0,4.0,1.0,15,0.17647058823529413,0.5,257,215,21-36,6.0,42,31,1.4,5-54,1,0,1,32:10,3.0,19.0,0.0,2.0,3.0,32.0,0.0,2.0,192.0,1.0,2.0,0,4.0,12.0,1.0,102.0,12.0,2.0,8.0,30,0.5,0.5,520,214,17-29,7.4,306,42,7.3,5-45,1,1,0,27:50,-1.0,0.0,1.0,7.0
401112203,0,3,44.0,0.0,3.0,2.0,7.0,0.0,1.0,0,6.0,10.0,0.0,106.0,4.0,0.0,8.0,21,0.21428571428571427,0,427,277,20-37,7.5,150,39,3.8,7-65,3,2,1,29:23,1.0,55.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,4,0.0,10.0,0.0,49.0,2.0,0.0,3.0,19,0.23809523809523808,0.23809523809523808,340,179,16-39,4.6,161,46,3.5,9-88,1,0,1,30:37,-2.0,0.0,1.0,1.0
401112147,2,2,,,,7.0,,,,2,4.0,18.0,0.0,76.0,1.0,2.0,2.0,24,0.4117647058823529,1.0,464,297,22-37,8.0,167,40,4.2,9-80,2,1,1,28:13,1.0,32.0,0.0,4.0,3.0,,,,0.0,0.0,1.0,2,2.0,8.0,0.0,36.0,12.0,2.0,5.0,23,0.23076923076923078,0.23076923076923078,480,316,23-36,8.8,164,40,4.1,2-20,1,1,0,31:47,6.0,0.0,1.0,8.0
401112246,2,1,22.0,0.0,2.0,12.0,7.0,0.0,1.0,6,2.0,9.0,0.0,39.0,5.0,0.0,5.0,26,0.35714285714285715,0.5,441,165,12-25,6.6,276,50,5.5,8-78,1,0,1,32:38,2.0,7.0,0.0,2.0,0.0,136.0,0.0,7.0,0.0,0.0,1.0,0,6.0,8.0,0.0,50.0,2.0,4.0,6.0,17,0.35714285714285715,0.35714285714285715,330,120,16-26,4.6,210,36,5.8,5-65,3,2,1,27:22,17.0,0.0,2.0,2.0
401112231,2,3,11.0,0.0,1.0,5.0,,,,4,4.0,3.0,0.0,54.0,1.0,0.0,1.0,22,0.5,0.5,382,289,19-31,9.3,93,48,1.9,4-45,2,1,1,37:55,2.0,,,,0.0,39.0,0.0,2.0,33.0,0.0,1.0,2,6.0,11.0,2.0,98.0,5.0,0.0,6.0,12,0.2222222222222222,0.2222222222222222,198,75,5-9,8.3,123,33,3.7,10-64,2,2,0,22:05,19.0,0.0,1.0,8.0
401112214,1,0,19.0,0.0,2.0,1.0,,,,0,4.0,14.0,0.0,34.0,8.0,14.0,8.0,23,0.5294117647058824,0.5,404,291,24-39,7.5,113,35,3.2,10-91,1,1,0,33:43,1.0,-3.0,0.0,1.0,0.0,20.0,0.0,1.0,,,,2,0.0,4.0,0.0,39.0,2.0,2.0,5.0,14,0.3076923076923077,0.3076923076923077,216,140,15-26,5.4,76,26,2.9,7-62,0,0,0,26:17,11.0,0.0,2.0,4.0
401112086,0,2,46.0,0.0,3.0,5.0,,,,0,4.0,6.0,0.0,34.0,4.0,3.0,14.0,20,0.3333333333333333,0,418,327,25-35,9.3,91,19,4.8,4-21,2,2,0,25:02,1.0,15.0,0.0,1.0,0.0,35.0,0.0,2.0,,,,4,0.0,4.0,0.0,32.0,1.0,8.0,8.0,18,0.5263157894736842,0.5263157894736842,313,201,22-35,5.7,112,37,3.0,4-15,0,0,0,34:58,0.0,0.0,1.0,12.0
401112130,0,1,55.0,0.0,5.0,7.0,0.0,0.0,1.0,0,2.0,10.0,0.0,45.0,6.0,0.0,12.0,8,0.26666666666666666,0,204,181,13-29,6.2,23,25,0.9,2-20,2,0,2,19:27,3.0,8.0,0.0,1.0,1.0,,,,0.0,0.0,2.0,0,,6.0,0.0,56.0,6.0,0.0,4.0,23,0.3333333333333333,0.3333333333333333,421,75,8-24,3.1,346,58,6.0,7-60,1,0,1,40:33,,,,10.0
401112240,4,2,18.0,0.0,1.0,8.0,9.0,0.0,1.0,2,4.0,22.0,0.0,76.0,6.0,8.0,20.0,22,0.46153846153846156,1.0,525,287,19-32,9.0,238,33,7.2,1-15,1,1,0,22:02,0.0,5.0,0.0,2.0,0.0,49.0,0.0,4.0,,,,2,2.0,14.0,0.0,35.0,0.0,5.0,2.0,20,0.25,0.25,350,276,28-49,5.6,74,32,2.3,4-40,2,1,1,37:58,20.0,0.0,3.0,6.0
401112215,1,0,22.0,0.0,2.0,4.0,,,,2,2.0,5.0,0.0,84.0,2.0,6.0,10.0,17,0.4,0.25,265,126,19-37,3.4,139,44,3.2,3-25,3,0,3,31:46,1.0,32.0,0.0,5.0,3.0,31.0,0.0,1.0,21.0,0.0,3.0,0,4.0,16.0,0.0,54.0,2.0,8.0,5.0,19,0.4,0.4,337,228,18-31,7.4,109,40,2.7,5-47,1,1,0,28:14,30.0,0.0,2.0,7.0
401112160,1,3,11.0,0.0,1.0,8.0,44.0,1.0,1.0,0,2.0,5.0,2.0,34.0,4.0,3.0,2.0,25,0.8,0,430,252,24-28,9.0,178,40,4.5,5-45,2,1,1,35:52,0.0,12.0,0.0,1.0,0.0,,,,1.0,0.0,1.0,2,0.0,2.0,0.0,49.0,1.0,2.0,0.0,9,0.21428571428571427,0.21428571428571427,145,94,15-30,3.1,51,22,2.3,7-45,1,0,1,24:08,15.0,0.0,3.0,3.0
401112224,5,0,11.0,0.0,1.0,5.0,6.0,0.0,2.0,4,0.0,12.0,0.0,54.0,4.0,7.0,11.0,25,0.38461538461538464,1.0,487,128,13-16,8.0,359,57,6.3,9-69,0,0,0,41:07,0.0,20.0,0.0,3.0,2.0,,,,,,,0,6.0,2.0,0.0,49.0,2.0,0.0,2.0,15,0,0,299,259,17-42,6.2,40,19,2.1,3-45,4,2,2,18:53,39.0,0.0,4.0,
401112265,0,1,50.0,0.0,2.0,10.0,,,,0,2.0,4.0,0.0,29.0,0.0,3.0,2.0,14,0.26666666666666666,1.0,380,304,23-34,8.9,76,26,2.9,11-100,2,1,1,29:36,4.0,6.0,0.0,1.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,2,0.0,4.0,0.0,70.0,0.0,0.0,4.0,27,0.47368421052631576,0.47368421052631576,436,159,13-26,6.1,277,61,4.5,8-50,0,0,0,30:24,15.0,0.0,3.0,6.0
401112253,4,7,,,,10.0,0.0,0.0,1.0,4,4.0,13.0,0.0,30.0,10.0,1.0,4.0,30,0.2,1.0,601,374,22-30,12.5,227,42,5.4,6-52,1,1,0,27:02,0.0,,,,0.0,11.0,0.0,2.0,,,,2,4.0,6.0,0.0,82.0,4.0,0.0,2.0,10,0.23529411764705882,0.23529411764705882,130,60,7-20,3.0,70,43,1.6,4-50,3,2,1,32:58,64.0,0.0,3.0,3.0
401112148,4,1,158.0,0.0,6.0,8.0,,,,8,2.0,15.0,0.0,58.0,4.0,0.0,3.0,14,0.08333333333333333,0,299,78,9-24,3.3,221,38,5.8,4-30,1,0,1,22:56,3.0,-3.0,0.0,3.0,3.0,18.0,0.0,1.0,9.0,0.0,1.0,0,10.0,22.0,0.0,74.0,4.0,1.0,10.0,32,0.5789473684210527,0.5789473684210527,674,328,22-34,9.6,346,64,5.4,10-70,4,4,0,37:04,5.0,0.0,1.0,4.0
401112204,0,0,54.0,0.0,3.0,,0.0,0.0,1.0,0,4.0,12.0,0.0,106.0,0.0,1.0,3.0,10,0.26666666666666666,0.5,128,68,11-24,2.8,60,34,1.8,9-85,3,1,2,26:35,5.0,30.0,0.0,7.0,3.0,,,,22.0,0.0,2.0,2,2.0,16.0,0.0,78.0,4.0,6.0,6.0,30,0.6428571428571429,0.6428571428571429,619,421,29-40,10.5,198,41,4.8,7-81,1,0,1,33:25,,,,11.0
401112225,5,2,13.0,0.0,1.0,10.0,,,,2,2.0,12.0,0.0,72.0,2.0,8.0,1.0,28,0.5454545454545454,1.0,476,335,20-27,12.4,141,41,3.4,6-35,1,0,1,30:41,0.0,0.0,0.0,1.0,0.0,74.0,0.0,7.0,0.0,0.0,1.0,0,2.0,3.0,0.0,78.0,1.0,0.0,4.0,10,0.35714285714285715,0.35714285714285715,152,106,17-24,4.4,46,29,1.6,9-70,1,1,0,29:19,29.0,0.0,5.0,
401112193,4,2,20.0,0.0,1.0,12.0,,,,0,,5.0,0.0,27.0,4.0,2.0,2.0,30,0.625,1.0,644,293,20-29,10.1,351,51,6.9,3-20,0,0,0,35:57,0.0,,,,0.0,0.0,0.0,8.0,,,,0,,10.0,0.0,106.0,2.0,3.0,0.0,12,0.25,0.25,216,136,17-27,5.0,80,24,3.3,8-72,0,0,0,24:03,,,,3.0
401112247,1,0,69.0,0.0,3.0,6.0,68.0,1.0,1.0,4,4.0,28.0,4.0,88.0,10.0,14.0,20.0,13,0.25,1.0,243,113,15-24,4.7,130,36,3.6,7-79,2,1,1,31:21,1.0,35.0,0.0,5.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,2,4.0,6.0,0.0,58.0,2.0,1.0,8.0,21,0.25,0.25,255,158,18-41,3.9,97,41,2.4,4-23,3,2,1,28:39,3.0,0.0,3.0,3.0
401112161,1,3,42.0,0.0,2.0,10.0,,,,2,0.0,7.0,0.0,43.0,1.0,12.0,3.0,23,0.38461538461538464,0.5,442,300,18-36,8.3,142,34,4.2,6-61,0,0,0,25:40,1.0,12.0,0.0,2.0,3.0,113.0,0.0,6.0,,,,0,2.0,3.0,0.0,72.0,0.0,6.0,7.0,26,0.46153846153846156,0.46153846153846156,356,286,33-42,6.8,70,28,2.5,9-85,1,1,0,34:20,22.0,0.0,1.0,7.0
401112232,2,2,50.0,0.0,3.0,7.0,,,,0,,16.0,0.0,37.0,4.0,0.0,0.0,28,0.4375,1.0,414,291,27-49,5.9,123,33,3.7,3-29,2,0,2,30:59,1.0,,,,4.0,,,,14.0,0.0,2.0,0,,12.0,0.0,102.0,4.0,0.0,8.0,21,0.375,0.375,488,396,21-22,18.0,92,34,2.7,5-37,0,0,0,29:01,,,,8.0
401112241,1,0,51.0,0.0,6.0,1.0,,,,0,2.0,6.0,0.0,76.0,3.0,0.0,2.0,15,0.3333333333333333,0.5,231,47,8-17,2.8,184,39,4.7,6-57,3,0,3,23:06,3.0,3.0,0.0,2.0,3.0,46.0,0.0,2.0,0.0,0.0,3.0,0,,11.0,0.0,30.0,4.0,0.0,2.0,31,0.7692307692307693,0.7692307692307693,580,212,15-22,9.6,368,53,6.9,2-25,0,0,0,36:54,,,,12.0
401112194,1,0,19.0,0.0,1.0,4.0,0.0,0.0,3.0,2,4.0,13.0,0.0,42.0,16.0,12.0,8.0,13,0.23076923076923078,0,267,147,14-26,5.7,120,33,3.6,4-35,1,0,1,26:03,0.0,54.0,0.0,4.0,0.0,37.0,0.0,3.0,0.0,0.0,1.0,0,2.0,4.0,0.0,34.0,4.0,3.0,6.0,18,0.35294117647058826,0.35294117647058826,261,260,23-42,6.2,1,30,0.0,8-60,4,1,3,33:57,36.0,0.0,1.0,3.0
401112205,1,0,175.0,0.0,8.0,1.0,,,,0,,10.0,0.0,35.0,4.0,10.0,2.0,11,0.2222222222222222,0,314,163,13-25,6.5,151,47,3.2,6-36,2,0,2,34:06,4.0,0.0,0.0,1.0,2.0,122.0,1.0,2.0,34.0,0.0,2.0,0,2.0,11.0,2.0,44.0,6.0,14.0,6.0,17,0.3076923076923077,0.3076923076923077,490,290,22-34,8.5,200,28,7.1,6-51,0,0,0,25:54,,,,6.0
401112269,5,2,28.0,0.0,1.0,6.0,,,,2,6.0,10.0,0.0,72.0,18.0,1.0,6.0,29,0.7333333333333333,1.0,520,172,17-20,8.6,348,55,6.3,3-31,1,1,0,40:26,0.0,,,,0.0,10.0,0.0,1.0,,,,2,2.0,4.0,0.0,122.0,2.0,0.0,0.0,10,0.18181818181818182,0.18181818181818182,124,64,10-17,3.8,60,28,2.1,3-25,1,1,0,19:34,20.0,0.0,3.0,0.0
401112260,2,3,,,,5.0,,,,2,6.0,13.0,0.0,29.0,20.0,4.0,5.0,24,0.5333333333333333,1.0,460,264,20-29,9.1,196,46,4.3,4-49,3,2,1,33:38,0.0,-7.0,0.0,1.0,1.0,25.0,0.0,1.0,15.0,0.0,1.0,4,4.0,14.0,0.0,42.0,2.0,3.0,4.0,8,0.06666666666666667,0.06666666666666667,104,123,14-28,4.4,-19,28,-0.7,7-37,1,1,0,26:22,37.0,0.0,7.0,1.0
401112149,2,3,22.0,0.0,2.0,10.0,13.0,0.0,1.0,0,2.0,5.0,0.0,34.0,3.0,0.0,12.0,24,0.2,1.0,487,155,9-17,9.1,332,52,6.4,4-25,2,1,1,35:44,0.0,5.0,0.0,1.0,0.0,58.0,0.0,3.0,40.0,1.0,1.0,2,6.0,8.0,4.0,35.0,2.0,0.0,0.0,14,0.29411764705882354,0.29411764705882354,248,157,20-39,4.0,91,27,3.4,8-80,1,0,1,24:16,,,,5.0
401112242,1,0,19.0,0.0,1.0,7.0,11.0,0.0,1.0,0,,16.0,0.0,86.0,2.0,1.0,2.0,12,0.3157894736842105,0,319,186,15-25,7.4,133,40,3.3,8-74,0,0,0,28:39,1.0,3.0,0.0,2.0,0.0,50.0,0.0,1.0,,,,0,4.0,10.0,0.0,76.0,1.0,4.0,1.0,18,0.3125,0.3125,293,136,19-32,4.3,157,41,3.8,6-50,1,0,1,31:21,3.0,0.0,1.0,4.0
401112216,2,2,0.0,0.0,2.0,10.0,26.0,0.0,1.0,4,2.0,9.0,0.0,66.0,4.0,1.0,6.0,22,0.5333333333333333,0,529,206,17-25,8.2,323,49,6.6,10-85,2,1,1,31:37,0.0,,,,1.0,0.0,0.0,4.0,34.0,0.0,1.0,2,4.0,7.0,0.0,47.0,6.0,0.0,1.0,18,0.3076923076923077,0.3076923076923077,285,218,20-38,5.7,67,27,2.5,4-30,3,2,1,28:23,,,,4.0
401112162,1,3,13.0,0.0,1.0,5.0,,,,0,2.0,14.0,2.0,37.0,6.0,3.0,2.0,25,0.5,0,557,297,24-35,8.5,260,38,6.8,7-54,2,1,1,36:18,0.0,,,,0.0,75.0,0.0,4.0,8.0,0.0,1.0,0,2.0,8.0,0.0,55.0,0.0,0.0,4.0,6,0,0,75,1,5-13,0.1,74,33,2.2,4-45,1,1,0,23:42,8.0,0.0,2.0,
401112206,1,3,11.0,0.0,3.0,10.0,40.0,1.0,2.0,0,4.0,5.0,1.0,36.0,4.0,0.0,5.0,24,0.6111111111111112,0,547,420,33-41,10.2,127,37,3.4,4-40,1,1,0,37:06,2.0,,,,0.0,84.0,0.0,5.0,,,,2,4.0,8.0,0.0,116.0,2.0,0.0,6.0,15,0.2857142857142857,0.2857142857142857,403,218,21-39,5.6,185,26,7.1,9-67,2,0,2,22:54,5.0,0.0,1.0,2.0
401112150,2,1,38.0,0.0,4.0,5.0,,,,4,4.0,3.0,0.0,38.0,0.0,2.0,6.0,17,0.23076923076923078,0.5,256,192,16-29,6.6,64,43,1.5,10-95,2,2,0,30:13,3.0,35.0,0.0,2.0,3.0,20.0,0.0,1.0,,,,4,6.0,24.0,0.0,49.0,6.0,2.0,8.0,25,0.4,0.4,489,194,11-22,8.8,295,48,6.1,7-54,2,2,0,29:47,,,,6.0
400547934,1,2,48.0,0.0,3.0,4.0,,,,0,,,,,,,,19,0.4166666666666667,1.0,412,311,20-30,10.4,101,28,3.6,3-22,1,1,0,26:36,3.0,,,,0.0,16.0,0.0,1.0,,,,1,,,,,,,,18,0.5384615384615384,0.5384615384615384,405,139,11-14,9.9,266,42,6.3,7-60,0,0,0,33:24,1.0,0.0,1.0,8.0
400547941,1,0,74.0,0.0,3.0,10.0,,,,0,,,,,,,,23,0.38461538461538464,0.3333333333333333,398,106,13-24,4.4,292,45,6.5,3-24,1,0,1,34:00,2.0,28.0,0.0,1.0,0.0,47.0,0.0,2.0,29.0,0.0,1.0,0,,,,,,,,17,0.25,0.25,312,165,13-24,6.9,147,35,4.2,4-30,0,0,0,26:00,17.0,0.0,2.0,11.0
400547935,0,2,126.0,0.0,6.0,10.0,17.0,1.0,2.0,0,,,,,,,,24,0.5,1.0,372,230,19-38,6.1,142,50,2.8,3-21,4,3,1,37:44,0.0,134.0,1.0,3.0,4.0,43.0,0.0,2.0,10.0,0.0,1.0,3,,,,,,,,13,0.3333333333333333,0.3333333333333333,363,202,12-28,7.2,161,31,5.2,5-49,2,0,2,22:16,44.0,1.0,4.0,7.0
400547951,4,1,34.0,0.0,2.0,6.0,0.0,0.0,1.0,1,,,,,,,,20,0.5384615384615384,1.0,416,183,15-24,7.6,233,39,6.0,9-84,0,0,0,25:41,2.0,,,,2.0,79.0,0.0,4.0,,,,0,,,,,,,,27,0.5,0.5,372,251,23-33,7.6,121,38,3.2,4-38,2,1,1,33:47,23.0,0.0,1.0,4.0
400547915,2,1,95.0,1.0,2.0,5.0,0.0,0.0,1.0,0,,,,,,,,19,0.4117647058823529,1.0,372,218,24-42,5.2,154,38,4.1,4-48,5,2,3,25:23,2.0,7.0,0.0,2.0,3.0,11.0,0.0,1.0,64.0,1.0,3.0,2,,,,,,,,23,0.35714285714285715,0.35714285714285715,438,147,17-28,5.3,291,47,6.2,6-50,1,0,1,34:37,-2.0,0.0,1.0,11.0
400547927,2,0,29.0,0.0,3.0,11.0,0.0,0.0,3.0,1,,,,,,,,18,0.4117647058823529,0,358,119,15-24,5.0,239,46,5.2,6-61,2,2,0,28:54,1.0,35.0,0.0,2.0,0.0,82.0,0.0,4.0,,,,2,,,,,,,,16,0.3125,0.3125,351,123,19-35,3.5,228,34,6.7,5-49,4,1,3,31:06,2.0,0.0,1.0,10.0
400547942,3,2,113.0,0.0,6.0,8.0,,,,2,,,,,,,,20,0.5384615384615384,0,476,195,14-24,8.1,281,36,7.8,10-72,0,0,0,26:18,1.0,,,,4.0,188.0,0.0,6.0,,,,0,,,,,,,,24,0.5714285714285714,0.5714285714285714,491,347,28-42,8.3,144,35,4.1,7-60,2,2,0,32:22,3.0,0.0,1.0,11.0
400547967,2,2,60.0,0.0,3.0,10.0,,,,1,,,,,,,,20,0.4166666666666667,0,448,215,11-18,11.9,233,46,5.1,7-69,1,1,0,32:43,3.0,10.0,0.0,4.0,0.0,42.0,0.0,3.0,,,,1,,,,,,,,12,0.3333333333333333,0.3333333333333333,272,95,5-18,5.3,177,44,4.0,7-72,1,1,0,27:17,20.0,0.0,3.0,6.0
400547959,1,0,107.0,0.0,5.0,4.0,7.0,0.0,1.0,0,,,,,,,,16,0.375,0.3333333333333333,233,195,21-45,4.3,38,22,1.7,4-35,2,1,1,25:05,2.0,,,,1.0,135.0,1.0,3.0,0.0,0.0,1.0,1,,,,,,,,18,0.5625,0.5625,298,180,13-26,6.9,118,41,2.9,5-30,1,0,1,34:55,7.0,0.0,1.0,10.0
400609096,4,3,23.0,0.0,1.0,11.0,67.0,0.0,3.0,1,,,,,,,,24,0.25,0,558,257,12-18,14.3,301,38,7.9,5-44,0,0,0,26:05,0.0,,,,0.0,122.0,0.0,7.0,,,,0,,,,,,,,18,0.2777777777777778,0.2777777777777778,258,187,17-43,4.3,71,37,1.9,3-23,4,1,3,33:17,1.0,0.0,2.0,
400756883,2,0,,,,6.0,65.0,1.0,3.0,0,,,,,,,,20,0.23076923076923078,0.6666666666666666,337,210,24-33,6.4,127,37,3.4,6-55,1,0,1,29:19,0.0,,,,2.0,36.0,0.0,1.0,17.0,0.0,1.0,0,,,,,,,,20,0.375,0.375,355,279,27-43,6.5,76,29,2.6,3-25,3,0,3,30:41,14.0,0.0,1.0,10.0
400763398,1,1,20.0,0.0,1.0,5.0,5.0,0.0,1.0,1,,,,,,,,18,0.26666666666666666,0.5,341,197,19-35,5.6,144,39,3.7,7-60,2,2,0,25:10,1.0,13.0,0.0,3.0,1.0,57.0,0.0,3.0,,,,2,,,,,,,,25,0.3684210526315789,0.3684210526315789,449,246,26-42,5.9,203,44,4.6,9-50,2,1,1,34:50,,,,11.0
400763470,0,2,209.0,1.0,5.0,6.0,,,,1,,,,,,,,22,0.4444444444444444,1.0,383,365,33-50,7.3,18,23,0.8,8-77,2,0,2,31:41,3.0,,,,2.0,35.0,0.0,1.0,0.0,0.0,2.0,0,,,,,,,,26,0.6666666666666666,0.6666666666666666,452,256,15-31,8.3,196,40,4.9,3-25,1,1,0,28:19,16.0,0.0,1.0,7.0
